commission,entryDt,entryID,entryPrice,exitDt,exitID,exitPrice,pnl,slippage,symbol,turnover,volume
42.809,2018-01-18 10:00:00,268,4291.0,2018-01-18 11:15:00,269,4270.8,-254.80899999999818,10.0,IF88:CTP,85618.0,10
42.99700000000001,2018-01-18 14:45:00,270,4278.8,2018-01-22 11:15:00,271,4320.6,365.0030000000018,10.0,IF88:CTP,85994.00000000001,10
43.765,2018-01-23 10:30:00,272,4373.0,2018-01-24 11:00:00,273,4380.0,16.235,10.0,IF88:CTP,87530.0,10
43.678000000000004,2018-01-26 13:00:00,274,4399.0,2018-01-29 14:00:00,275,4336.6,-677.6779999999964,10.0,IF88:CTP,87356.0,10
42.671,2018-02-02 10:45:00,276,4257.0,2018-02-02 14:30:00,277,4277.2,-254.67099999999817,10.0,IF88:CTP,85342.0,-10
41.507000000000005,2018-02-05 13:30:00,278,4245.6,2018-02-07 14:15:00,279,4055.8,1846.4930000000018,10.0,IF88:CTP,83014.00000000001,-10
40.388,2018-02-08 09:30:00,280,4018.8,2018-02-08 10:00:00,281,4058.8,-450.388,10.0,IF88:CTP,80776.0,-10
40.122,2018-02-08 11:15:00,282,4038.2,2018-02-08 14:30:00,283,3986.2,469.878,10.0,IF88:CTP,80244.0,-10
38.327,2018-02-09 10:15:00,284,3825.2,2018-02-12 11:00:00,285,3840.2,-198.327,10.0,IF88:CTP,76654.0,-10
39.713,2018-02-14 10:15:00,286,3913.2,2018-02-22 13:45:00,287,4029.4,-1211.7130000000027,10.0,IF88:CTP,79426.0,-10
40.706,2018-02-23 11:00:00,288,4042.8,2018-02-26 14:45:00,290,4098.4,-606.7059999999946,10.0,IF88:CTP,81412.0,-10
40.835,2018-02-26 14:45:00,291,4098.4,2018-02-27 11:00:00,292,4068.6,-348.83499999999725,10.0,IF88:CTP,81670.0,10
40.271,2018-03-06 13:15:00,293,4024.0,2018-03-08 09:30:00,295,4030.2,11.72899999999818,10.0,IF88:CTP,80542.0,10
40.549,2018-03-08 09:30:00,296,4030.2,2018-03-09 11:00:00,298,4079.6,-544.5490000000009,10.0,IF88:CTP,81098.0,-10
40.996,2018-03-09 11:00:00,299,4079.6,2018-03-13 10:00:00,300,4119.6,349.00400000000457,10.0,IF88:CTP,81992.0,10
40.663000000000004,2018-03-15 10:00:00,301,4088.6,2018-03-16 14:30:00,303,4044.0,-496.6629999999991,10.0,IF88:CTP,81326.0,10
40.311,2018-03-16 14:30:00,304,4044.0,2018-03-20 10:45:00,305,4018.2,207.6890000000018,10.0,IF88:CTP,80622.0,-10
39.173,2018-03-22 10:30:00,306,4008.6,2018-03-26 11:00:00,307,3826.0,1776.826999999999,10.0,IF88:CTP,78346.0,-10
38.632,2018-03-28 11:00:00,308,3843.2,2018-03-30 09:45:00,309,3883.2,-448.632,10.0,IF88:CTP,77264.0,-10
38.935,2018-04-02 13:30:00,310,3899.4,2018-04-04 11:15:00,311,3887.6,69.06500000000182,10.0,IF88:CTP,77870.0,-10
38.579,2018-04-09 14:15:00,312,3842.6,2018-04-10 10:45:00,313,3873.2,-354.5789999999991,10.0,IF88:CTP,77158.0,-10
37.674,2018-04-20 11:00:00,314,3774.8,2018-04-24 09:30:00,315,3760.0,100.32600000000181,10.0,IF88:CTP,75348.0,-10
37.837,2018-04-25 13:30:00,316,3822.8,2018-04-27 14:00:00,317,3744.6,734.1630000000027,10.0,IF88:CTP,75674.0,-10
37.736000000000004,2018-05-04 11:15:00,318,3772.2,2018-05-04 14:00:00,319,3775.0,-19.735999999998185,10.0,IF88:CTP,75472.0,10
38.643,2018-05-08 09:45:00,320,3857.6,2018-05-09 10:00:00,321,3871.0,85.35700000000091,10.0,IF88:CTP,77286.0,10
38.958,2018-05-11 09:45:00,322,3894.0,2018-05-15 11:15:00,323,3897.6,-12.958000000000908,10.0,IF88:CTP,77916.0,10
37.683,2018-05-29 13:30:00,324,3786.8,2018-05-31 11:15:00,325,3749.8,322.317,10.0,IF88:CTP,75366.0,-10
37.753,2018-06-04 09:30:00,326,3772.4,2018-06-11 13:00:00,327,3778.2,-105.75299999999727,10.0,IF88:CTP,75506.0,-10
35.501,2018-06-22 10:30:00,328,3543.0,2018-06-25 13:15:00,329,3557.2,-187.50099999999819,10.0,IF88:CTP,71002.0,-10
35.102000000000004,2018-06-25 13:45:00,330,3533.0,2018-06-27 10:45:00,331,3487.4,410.8979999999991,10.0,IF88:CTP,70204.0,-10
33.989,2018-06-28 09:45:00,332,3408.8,2018-06-28 14:30:00,333,3389.0,154.01100000000181,10.0,IF88:CTP,67978.0,-10
33.689,2018-07-02 13:30:00,334,3394.0,2018-07-04 10:15:00,335,3343.8,458.31099999999816,10.0,IF88:CTP,67378.0,-10
33.238,2018-07-06 10:30:00,336,3298.8,2018-07-06 14:15:00,337,3348.8,-543.238,10.0,IF88:CTP,66476.0,-10
34.704,2018-07-12 11:15:00,338,3459.4,2018-07-13 14:45:00,339,3481.4,175.296,10.0,IF88:CTP,69408.0,10
34.201,2018-07-18 09:45:00,340,3472.0,2018-07-19 13:00:00,342,3368.2,-1082.2010000000018,10.0,IF88:CTP,68402.0,10
34.018,2018-07-19 13:00:00,343,3368.2,2018-07-20 13:45:00,344,3435.4,-716.0180000000028,10.0,IF88:CTP,68036.0,-10
35.004,2018-07-27 10:30:00,345,3529.0,2018-08-01 14:00:00,347,3471.8,-617.0039999999982,10.0,IF88:CTP,70008.0,10
34.027,2018-08-01 14:00:00,348,3471.8,2018-08-03 11:15:00,349,3333.6,1337.9730000000027,10.0,IF88:CTP,68054.0,-10
33.568,2018-08-08 13:45:00,350,3320.0,2018-08-10 09:45:00,351,3393.6,-779.5679999999991,10.0,IF88:CTP,67136.0,-10
33.661,2018-08-10 13:30:00,352,3373.0,2018-08-14 11:00:00,353,3359.2,94.33900000000182,10.0,IF88:CTP,67322.0,-10
32.89,2018-08-15 13:00:00,354,3287.2,2018-08-16 13:30:00,355,3290.8,-78.89000000000364,10.0,IF88:CTP,65780.0,-10
32.276,2018-08-20 11:00:00,356,3209.0,2018-08-20 14:30:00,357,3246.2,-414.2759999999982,10.0,IF88:CTP,64552.0,-10
32.999,2018-08-22 13:00:00,358,3289.8,2018-08-24 13:30:00,360,3310.0,-244.99899999999818,10.0,IF88:CTP,65998.0,-10
33.495,2018-08-24 13:30:00,361,3310.0,2018-08-28 13:30:00,362,3389.0,746.505,10.0,IF88:CTP,66990.0,10
33.231,2018-08-30 14:15:00,363,3343.2,2018-09-05 14:15:00,365,3303.0,-445.2309999999982,10.0,IF88:CTP,66462.0,10
